1097197	1
1097214	1
1097259	1
1097265	1
1097288	1
1097300	2
1097332	1
1097375	1
1097419	1
1097454	1
1097513	1
1097576	1
1097599	1
1097605	1
1097664	1
1097831	1
1097879	1
1097910	1
1097972	1
1097991	1
1098042	1
1098097	1
1098108	1
1098143	1
1098217	1
1098314	1
1098359	1
1098404	1
1098512	1
1098537	1
1098553	2
1098613	1
1098645	1
1098748	1
1098791	1
1098916	1
1099023	1
1099040	1
1099152	1
1099167	1
1099227	1
1099249	1
1099381	1
1099497	1
1099587	1
1099621	1
1099786	1
1099847	1
1099859	1
1099892	1
1099917	1
1099926	1
1099932	1
1099993	1
1100043	1
1100233	1
1100332	1
1100361	1
1100419	1
1100435	1
1100481	1
1100490	1
1100513	1
1100545	1
1100576	1
1100605	1
1100653	1
1100749	1
1100795	1
1100969	1
1101084	1
1101132	1
1101161	1
1101215	1
1101221	1
1101294	1
1101328	1
1101380	1
1101436	1
1101448	1
1101469	1
1101487	1
1101507	1
1101546	1
1101614	1
1101692	1
1101762	1
1101829	1
1101864	1
1101870	1
1102017	1
1102044	1
1102058	1
1102075	1
1102149	1
1102339	1
1102366	1
1102520	1
1102588	1
1102622	1
1102810	1
1102848	1
1102855	1
1102869	1
1102923	1
1103005	1
1103029	1
1103064	1
1103070	1
1103119	1
1103146	1
1103178	1
1103285	2
1103461	1
1103489	2
1103714	1
1103733	1
1103788	1
1103894	1
1104025	1
1104038	1
1104056	1
1104074	1
1104083	2
1104121	1
1104166	1
1104200	1
1104275	1
1104289	1
1104462	1
1104505	1
1104537	1
1104564	1
1104628	1
1104645	1
1104769	1
1104807	1
1104846	1
1104902	1
1104930	1
1105087	1
1105165	1
1105188	1
1105192	1
1105274	1
1105297	1
1105312	1
1105353	1
1105427	1
1105449	1
1105451	1
1105658	1
1105722	1
1105778	1
1105845	1
1106063	1
1106186	1
1106198	1
1106291	1
1106323	1
1106331	1
1106385	1
1106450	1
1106477	1
1106482	1
1106494	1
1106527	1
1106549	1
1106638	1
1106697	1
